name,our_pv,scgen_pv,diff
FAHD1,3.97E-92,1.02E-91,-6.23E-92
WDR77,3.97E-92,1.02E-91,-6.23E-92
GLTP,3.97E-92,1.02E-91,-6.23E-92
TRAPPC13,3.97E-92,1.02E-91,-6.23E-92
PDP1,3.97E-92,1.02E-91,-6.23E-92
CBLL1,3.97E-92,1.02E-91,-6.23E-92
KPNA1,3.97E-92,1.02E-91,-6.23E-92
CDPF1,3.39E-96,9.10E-92,-9.10E-92
LRRC34,7.71E-97,9.10E-92,-9.10E-92
MSTO1,3.65E-98,9.10E-92,-9.10E-92
TOMM40L,2.11E-99,9.10E-92,-9.10E-92
CCBL1,1.28E-100,9.10E-92,-9.10E-92
FAM206A,2.96E-101,9.10E-92,-9.10E-92
CTD-2538C1.2,2.96E-101,9.10E-92,-9.10E-92
GEN1,2.96E-101,9.10E-92,-9.10E-92
DLEU1,2.96E-101,9.10E-92,-9.10E-92
LRMP,7.31E-92,1.79E-91,-1.06E-91
GCSAM,7.31E-92,1.79E-91,-1.06E-91
CTNNAL1,7.31E-92,1.79E-91,-1.06E-91
PUSL1,1.13E-96,1.14E-91,-1.14E-91
RCN1,1.13E-96,1.14E-91,-1.14E-91
CCNB1IP1,2.39E-97,1.14E-91,-1.14E-91
PSMG3,2.39E-97,1.14E-91,-1.14E-91
CRCP,2.39E-97,1.14E-91,-1.14E-91
ZNF680,2.39E-97,1.14E-91,-1.14E-91
ZNF317,2.39E-97,1.14E-91,-1.14E-91
LRIG2,2.39E-97,1.14E-91,-1.14E-91
MSH2,2.39E-97,1.14E-91,-1.14E-91
ASPSCR1,1.65E-92,1.79E-91,-1.62E-91
RP4-575N6.4,1.65E-92,1.79E-91,-1.62E-91
MOAP1,1.65E-92,1.79E-91,-1.62E-91
UBASH3A,1.65E-92,1.79E-91,-1.62E-91
DBF4,3.56E-93,1.79E-91,-1.75E-91
CCS,3.56E-93,1.79E-91,-1.75E-91
DOHH,3.56E-93,1.79E-91,-1.75E-91
HEXDC,3.56E-93,1.79E-91,-1.75E-91
JADE1,3.56E-93,1.79E-91,-1.75E-91
AC093673.5,3.56E-93,1.79E-91,-1.75E-91
DEXI,3.56E-93,1.79E-91,-1.75E-91
TCTEX1D2,3.56E-93,1.79E-91,-1.75E-91
FBXO25,3.56E-93,1.79E-91,-1.75E-91
RTCA,3.56E-93,1.79E-91,-1.75E-91
NFATC2,3.56E-93,1.79E-91,-1.75E-91
GLRX5,3.56E-93,1.79E-91,-1.75E-91
TARBP2,3.56E-93,1.79E-91,-1.75E-91
C2orf42,3.56E-93,1.79E-91,-1.75E-91
RP11-169K16.9,3.56E-93,1.79E-91,-1.75E-91
RP11-532F6.3,3.56E-93,1.79E-91,-1.75E-91
ZNF420,3.56E-93,1.79E-91,-1.75E-91
TSSC1,3.56E-93,1.79E-91,-1.75E-91
GNPNAT1,3.56E-93,1.79E-91,-1.75E-91
RPUSD2,3.56E-93,1.79E-91,-1.75E-91
EID3,3.56E-93,1.79E-91,-1.75E-91
KBTBD4,3.56E-93,1.79E-91,-1.75E-91
COMMD9,3.56E-93,1.79E-91,-1.75E-91
HIBCH,3.56E-93,1.79E-91,-1.75E-91
MYL4,2.33E-100,1.79E-91,-1.79E-91
RECQL5,4.63E-102,1.79E-91,-1.79E-91
NRM,4.63E-102,1.79E-91,-1.79E-91
FANCG,4.63E-102,1.79E-91,-1.79E-91
EGR2,4.63E-102,1.79E-91,-1.79E-91
FGFR1OP,1.06E-97,2.18E-91,-2.18E-91
SRD5A3,1.06E-97,2.18E-91,-2.18E-91
MORN3,1.06E-97,2.18E-91,-2.18E-91
SLC9B2,2.26E-98,2.18E-91,-2.18E-91
GNPDA2,2.26E-98,2.18E-91,-2.18E-91
DSTYK,2.26E-98,2.18E-91,-2.18E-91
ASB6,2.26E-98,2.18E-91,-2.18E-91
COG2,1.50E-93,3.28E-91,-3.27E-91
C12orf73,1.50E-93,3.28E-91,-3.27E-91
MTO1,1.50E-93,3.28E-91,-3.27E-91
TFDP2,3.21E-94,3.28E-91,-3.28E-91
TAF9B,3.21E-94,3.28E-91,-3.28E-91
PRRC2B,3.21E-94,3.28E-91,-3.28E-91
BCL2,3.21E-94,3.28E-91,-3.28E-91
NDC80,3.21E-94,3.28E-91,-3.28E-91
IFT52,3.21E-94,3.28E-91,-3.28E-91
TNRC6A,3.21E-94,3.28E-91,-3.28E-91
STAT5B,3.21E-94,3.28E-91,-3.28E-91
PJA1,3.21E-94,3.28E-91,-3.28E-91
3-Mar,3.21E-94,3.28E-91,-3.28E-91
IWS1,3.21E-94,3.28E-91,-3.28E-91
NSUN5,3.21E-94,3.28E-91,-3.28E-91
RBFA,3.21E-94,3.28E-91,-3.28E-91
UBE2D4,3.21E-94,3.28E-91,-3.28E-91
TMEM220,1.91E-95,4.32E-91,-4.32E-91
CHN1,2.11E-97,4.32E-91,-4.32E-91
DENND1C,4.36E-98,4.32E-91,-4.32E-91
DDX31,2.19E-99,4.32E-91,-4.32E-91
AGL,2.19E-99,4.32E-91,-4.32E-91
IFT74,2.19E-99,4.32E-91,-4.32E-91
SMEK1,4.42E-91,1.05E-90,-6.07E-91
NUP54,4.42E-91,1.05E-90,-6.07E-91
TMED7,4.42E-91,1.05E-90,-6.07E-91
UPRT,4.42E-91,1.05E-90,-6.07E-91
RNF121,4.42E-91,1.05E-90,-6.07E-91
MAD2L1,4.42E-91,1.05E-90,-6.07E-91
PRKD3,4.42E-91,1.05E-90,-6.07E-91
NT5C3B,4.42E-91,1.05E-90,-6.07E-91
AGPAT5,4.42E-91,1.05E-90,-6.07E-91
TXLNG,4.42E-91,1.05E-90,-6.07E-91
DRG2,4.42E-91,1.05E-90,-6.07E-91
AGGF1,4.42E-91,1.05E-90,-6.07E-91
CRY1,4.42E-91,1.05E-90,-6.07E-91
PFDN4,4.42E-91,1.05E-90,-6.07E-91
SPRTN,4.42E-91,1.05E-90,-6.07E-91
MLLT3,4.42E-91,1.05E-90,-6.07E-91
TLK1,4.42E-91,1.05E-90,-6.07E-91
TFIP11,4.42E-91,1.05E-90,-6.07E-91
POLDIP3,4.42E-91,1.05E-90,-6.07E-91
AAGAB,4.42E-91,1.05E-90,-6.07E-91
RPA3-AS1,4.42E-91,1.05E-90,-6.07E-91
P4HTM,4.42E-91,1.05E-90,-6.07E-91
RRP1B,4.42E-91,1.05E-90,-6.07E-91
SETDB2,4.42E-91,1.05E-90,-6.07E-91
MAPK8,4.42E-91,1.05E-90,-6.07E-91
PTS,4.42E-91,1.05E-90,-6.07E-91
SLC35A4,4.42E-91,1.05E-90,-6.07E-91
SMAGP,4.42E-91,1.05E-90,-6.07E-91
RSAD1,2.85E-95,6.14E-91,-6.14E-91
SNAPC3,2.85E-95,6.14E-91,-6.14E-91
FAM134C,2.85E-95,6.14E-91,-6.14E-91
SEL1L,2.85E-95,6.14E-91,-6.14E-91
PWP2,2.85E-95,6.14E-91,-6.14E-91
ZNF786,2.85E-95,6.14E-91,-6.14E-91
RPP40,2.85E-95,6.14E-91,-6.14E-91
TIMM21,2.85E-95,6.14E-91,-6.14E-91
PUS1,2.85E-95,6.14E-91,-6.14E-91
MDFIC,2.85E-95,6.14E-91,-6.14E-91
GFER,2.85E-95,6.14E-91,-6.14E-91
NARFL,2.85E-95,6.14E-91,-6.14E-91
SYTL1,2.85E-95,6.14E-91,-6.14E-91
TOP2B,4.27E-99,8.72E-91,-8.72E-91
ANKRD22,4.27E-99,8.72E-91,-8.72E-91
ATAD5,1.05E-99,8.72E-91,-8.72E-91
PIAS2,1.05E-99,8.72E-91,-8.72E-91
KIAA1715,2.33E-100,8.72E-91,-8.72E-91
11-Sep,2.33E-100,8.72E-91,-8.72E-91
PPAT,2.33E-100,8.72E-91,-8.72E-91
FOXJ3,2.33E-100,8.72E-91,-8.72E-91
ZNF524,8.06E-91,1.82E-90,-1.02E-90
ORC5,8.06E-91,1.82E-90,-1.02E-90
ZNF134,1.22E-95,1.13E-90,-1.13E-90
CCDC97,2.58E-96,1.13E-90,-1.13E-90
RFC4,2.58E-96,1.13E-90,-1.13E-90
SHQ1,2.58E-96,1.13E-90,-1.13E-90
ZHX1,2.58E-96,1.13E-90,-1.13E-90
SPIN1,2.58E-96,1.13E-90,-1.13E-90
USF2,2.58E-96,1.13E-90,-1.13E-90
CCDC58,2.58E-96,1.13E-90,-1.13E-90
SNRNP25,2.58E-96,1.13E-90,-1.13E-90
LPCAT3,2.58E-96,1.13E-90,-1.13E-90
KLHDC4,2.58E-96,1.13E-90,-1.13E-90
C12orf66,2.58E-96,1.13E-90,-1.13E-90
BYSL,2.58E-96,1.13E-90,-1.13E-90
EFHC1,2.58E-96,1.13E-90,-1.13E-90
ADPRM,1.83E-91,1.82E-90,-1.64E-90
LRRN3,1.83E-91,1.82E-90,-1.64E-90
CCDC92,4.58E-100,1.74E-90,-1.74E-90
AP000692.10,4.58E-100,1.74E-90,-1.74E-90
TMEM64,2.96E-101,1.74E-90,-1.74E-90
ZNF398,2.96E-101,1.74E-90,-1.74E-90
MTERFD3,2.96E-101,1.74E-90,-1.74E-90
NUP88,3.97E-92,1.82E-90,-1.78E-90
KLHL20,3.97E-92,1.82E-90,-1.78E-90
TTC5,3.97E-92,1.82E-90,-1.78E-90
RUNDC1,3.97E-92,1.82E-90,-1.78E-90
HES4,3.97E-92,1.82E-90,-1.78E-90
RASSF3,3.97E-92,1.82E-90,-1.78E-90
NOL10,3.97E-92,1.82E-90,-1.78E-90
FH,3.97E-92,1.82E-90,-1.78E-90
PSTK,3.97E-92,1.82E-90,-1.78E-90
ASCC1,3.97E-92,1.82E-90,-1.78E-90
STAMBP,3.97E-92,1.82E-90,-1.78E-90
RASSF7,3.97E-92,1.82E-90,-1.78E-90
C5orf24,3.97E-92,1.82E-90,-1.78E-90
SLC25A36,3.97E-92,1.82E-90,-1.78E-90
SRSF6,3.97E-92,1.82E-90,-1.78E-90
ZMYM5,3.97E-92,1.82E-90,-1.78E-90
DPAGT1,3.97E-92,1.82E-90,-1.78E-90
ELOVL1,3.97E-92,1.82E-90,-1.78E-90
RNF168,3.97E-92,1.82E-90,-1.78E-90
TM9SF4,3.97E-92,1.82E-90,-1.78E-90
LTN1,3.97E-92,1.82E-90,-1.78E-90
TMX4,3.97E-92,1.82E-90,-1.78E-90
PEX19,3.97E-92,1.82E-90,-1.78E-90
ZNF92,3.97E-92,1.82E-90,-1.78E-90
GPR137,3.97E-92,1.82E-90,-1.78E-90
DGCR14,3.97E-92,1.82E-90,-1.78E-90
FCN1,4.69E-94,2.08E-90,-2.08E-90
SMARCA2,4.94E-96,2.13E-90,-2.13E-90
DHCR7,4.94E-96,2.13E-90,-2.13E-90
GLMN,4.94E-96,2.13E-90,-2.13E-90
GOT2,2.39E-97,2.13E-90,-2.13E-90
NUDT15,2.39E-97,2.13E-90,-2.13E-90
CDCA7L,2.39E-97,2.13E-90,-2.13E-90
HIST1H2BJ,2.39E-97,2.13E-90,-2.13E-90
SLC50A1,2.39E-97,2.13E-90,-2.13E-90
SIMC1,2.39E-97,2.13E-90,-2.13E-90
OPA1,2.39E-97,2.13E-90,-2.13E-90
HMGCL,2.39E-97,2.13E-90,-2.13E-90
TMEM186,1.65E-92,3.29E-90,-3.28E-90
TMEM71,1.65E-92,3.29E-90,-3.28E-90
NARS2,1.65E-92,3.29E-90,-3.28E-90
TM7SF3,3.56E-93,3.29E-90,-3.29E-90
KLHL7,3.56E-93,3.29E-90,-3.29E-90
NAT9,3.56E-93,3.29E-90,-3.29E-90
SLC39A6,3.56E-93,3.29E-90,-3.29E-90
DBR1,3.56E-93,3.29E-90,-3.29E-90
KBTBD7,3.56E-93,3.29E-90,-3.29E-90
CHID1,3.56E-93,3.29E-90,-3.29E-90
VIM-AS1,3.56E-93,3.29E-90,-3.29E-90
NOC3L,3.56E-93,3.29E-90,-3.29E-90
PHLDB3,3.56E-93,3.29E-90,-3.29E-90
NEU1,3.56E-93,3.29E-90,-3.29E-90
TFB1M,3.56E-93,3.29E-90,-3.29E-90
FAM98B,3.56E-93,3.29E-90,-3.29E-90
BNIP1,3.56E-93,3.29E-90,-3.29E-90
FTSJ3,3.56E-93,3.29E-90,-3.29E-90
ODF2,3.56E-93,3.29E-90,-3.29E-90
STK35,1.56E-94,3.50E-90,-3.50E-90
AURKA,6.96E-96,3.50E-90,-3.50E-90
AC142528.1,2.33E-100,3.50E-90,-3.50E-90
SLC2A1,4.63E-102,3.50E-90,-3.50E-90
MLC1,4.63E-102,3.50E-90,-3.50E-90
MYOM2,4.63E-102,3.50E-90,-3.50E-90
DOLK,4.17E-93,4.14E-90,-4.14E-90
C14orf80,9.62E-96,4.14E-90,-4.14E-90
WRAP53,2.26E-98,4.14E-90,-4.14E-90
TPM1,2.26E-98,4.14E-90,-4.14E-90
TRIM11,2.26E-98,4.14E-90,-4.14E-90
MIB2,2.26E-98,4.14E-90,-4.14E-90
PCIF1,2.26E-98,4.14E-90,-4.14E-90
CCDC22,2.26E-98,4.14E-90,-4.14E-90
ZFP90,2.26E-98,4.14E-90,-4.14E-90
TACO1,4.93E-90,1.06E-89,-5.63E-90
RAE1,4.93E-90,1.06E-89,-5.63E-90
HECTD1,4.93E-90,1.06E-89,-5.63E-90
KPNA6,4.93E-90,1.06E-89,-5.63E-90
HSCB,4.93E-90,1.06E-89,-5.63E-90
KMT2A,4.93E-90,1.06E-89,-5.63E-90
ATXN3,4.93E-90,1.06E-89,-5.63E-90
TSPAN2,4.93E-90,1.06E-89,-5.63E-90
HSPA4,4.93E-90,1.06E-89,-5.63E-90
IL6ST,4.93E-90,1.06E-89,-5.63E-90
GMPS,4.93E-90,1.06E-89,-5.63E-90
GNL1,4.93E-90,1.06E-89,-5.63E-90
R3HDM1,4.93E-90,1.06E-89,-5.63E-90
THUMPD3,4.93E-90,1.06E-89,-5.63E-90
RINT1,4.93E-90,1.06E-89,-5.63E-90
CHAC2,4.93E-90,1.06E-89,-5.63E-90
NIF3L1,4.93E-90,1.06E-89,-5.63E-90
VPS25,4.93E-90,1.06E-89,-5.63E-90
C1orf131,4.93E-90,1.06E-89,-5.63E-90
RBM43,4.93E-90,1.06E-89,-5.63E-90
MSI2,4.93E-90,1.06E-89,-5.63E-90
MAP2K7,4.93E-90,1.06E-89,-5.63E-90
USP48,4.93E-90,1.06E-89,-5.63E-90
NT5DC1,4.93E-90,1.06E-89,-5.63E-90
C17orf59,6.64E-93,6.00E-90,-6.00E-90
GRAP,1.50E-93,6.00E-90,-6.00E-90
NAA30,3.21E-94,6.00E-90,-6.00E-90
C21orf2,3.21E-94,6.00E-90,-6.00E-90
AAK1,3.21E-94,6.00E-90,-6.00E-90
C4orf46,3.21E-94,6.00E-90,-6.00E-90
AFTPH,3.21E-94,6.00E-90,-6.00E-90
MCEE,3.21E-94,6.00E-90,-6.00E-90
KAT2A,3.21E-94,6.00E-90,-6.00E-90
CES2,3.21E-94,6.00E-90,-6.00E-90
TOB1,3.21E-94,6.00E-90,-6.00E-90
NPRL3,3.21E-94,6.00E-90,-6.00E-90
PEX11B,3.21E-94,6.00E-90,-6.00E-90
NFRKB,3.21E-94,6.00E-90,-6.00E-90
THAP11,3.21E-94,6.00E-90,-6.00E-90
C5orf45,3.21E-94,6.00E-90,-6.00E-90
TMEM177,3.21E-94,6.00E-90,-6.00E-90
LINC00662,3.21E-94,6.00E-90,-6.00E-90
BIN3,3.21E-94,6.00E-90,-6.00E-90
CCDC51,3.21E-94,6.00E-90,-6.00E-90
ALAS2,8.67E-95,8.10E-90,-8.10E-90
PRKCQ,4.36E-98,8.20E-90,-8.20E-90
PGAM5,4.36E-98,8.20E-90,-8.20E-90
ABI3,1.04E-98,8.20E-90,-8.20E-90
INO80E,2.19E-99,8.20E-90,-8.20E-90
SCYL3,2.19E-99,8.20E-90,-8.20E-90
RMI2,2.19E-99,8.20E-90,-8.20E-90
PGM2,2.19E-99,8.20E-90,-8.20E-90
ZNF263,2.19E-99,8.20E-90,-8.20E-90
WDR75,2.19E-99,8.20E-90,-8.20E-90
TRIM41,2.19E-99,8.20E-90,-8.20E-90
AKAP1,2.19E-99,8.20E-90,-8.20E-90
SPRYD3,2.19E-99,8.20E-90,-8.20E-90
ST7,2.19E-99,8.20E-90,-8.20E-90
MIR4453,2.19E-99,8.20E-90,-8.20E-90
TTF2,2.19E-99,8.20E-90,-8.20E-90
ATL2,2.19E-99,8.20E-90,-8.20E-90
RP11-712B9.2,2.19E-99,8.20E-90,-8.20E-90
NUDCD3,8.85E-90,1.83E-89,-9.41E-90
STIM2,8.85E-90,1.83E-89,-9.41E-90
DNAJB4,6.03E-94,1.11E-89,-1.11E-89
MAPK13,1.36E-94,1.11E-89,-1.11E-89
UBE2Q1,2.85E-95,1.11E-89,-1.11E-89
LYPD3,2.85E-95,1.11E-89,-1.11E-89
RABEPK,2.85E-95,1.11E-89,-1.11E-89
OGT,2.85E-95,1.11E-89,-1.11E-89
FABP5,2.85E-95,1.11E-89,-1.11E-89
EXOC2,2.02E-90,1.83E-89,-1.62E-89
RP9,2.02E-90,1.83E-89,-1.62E-89
H1FX,2.02E-90,1.83E-89,-1.62E-89
ZNF674-AS1,7.83E-92,1.65E-89,-1.64E-89
RNF135,1.82E-96,1.65E-89,-1.65E-89
FAM161A,4.27E-99,1.65E-89,-1.65E-89
PPAP2A,4.27E-99,1.65E-89,-1.65E-89
TIMELESS,1.05E-99,1.65E-89,-1.65E-89
HERC2,2.33E-100,1.65E-89,-1.65E-89
POLR1E,2.33E-100,1.65E-89,-1.65E-89
ZBTB4,2.33E-100,1.65E-89,-1.65E-89
RP13-977J11.2,2.33E-100,1.65E-89,-1.65E-89
PUS10,2.33E-100,1.65E-89,-1.65E-89
ZNF547,2.33E-100,1.65E-89,-1.65E-89
ZYG11B,2.33E-100,1.65E-89,-1.65E-89
ITFG2,4.42E-91,1.83E-89,-1.78E-89
PAF1,4.42E-91,1.83E-89,-1.78E-89
CCDC43,4.42E-91,1.83E-89,-1.78E-89
DDX52,4.42E-91,1.83E-89,-1.78E-89
C14orf159,4.42E-91,1.83E-89,-1.78E-89
METTL18,4.42E-91,1.83E-89,-1.78E-89
RP11-660L16.2,4.42E-91,1.83E-89,-1.78E-89
PINX1,4.42E-91,1.83E-89,-1.78E-89
RUVBL2,4.42E-91,1.83E-89,-1.78E-89
DDX54,4.42E-91,1.83E-89,-1.78E-89
L3MBTL3,4.42E-91,1.83E-89,-1.78E-89
PGM2L1,4.42E-91,1.83E-89,-1.78E-89
U2AF2,4.42E-91,1.83E-89,-1.78E-89
ZNF444,4.42E-91,1.83E-89,-1.78E-89
LMBRD1,4.42E-91,1.83E-89,-1.78E-89
MCAT,4.42E-91,1.83E-89,-1.78E-89
IMMP1L,4.42E-91,1.83E-89,-1.78E-89
UBE2G2,4.42E-91,1.83E-89,-1.78E-89
FBXO32,4.42E-91,1.83E-89,-1.78E-89
RBM28,4.42E-91,1.83E-89,-1.78E-89
RNF26,4.42E-91,1.83E-89,-1.78E-89
RRM1,4.42E-91,1.83E-89,-1.78E-89
RPAP2,4.42E-91,1.83E-89,-1.78E-89
FBXO8,4.42E-91,1.83E-89,-1.78E-89
CHI3L2,4.42E-91,1.83E-89,-1.78E-89
TYW3,4.42E-91,1.83E-89,-1.78E-89
AC006129.2,4.42E-91,1.83E-89,-1.78E-89
C2orf49,4.42E-91,1.83E-89,-1.78E-89
TMIGD2,4.42E-91,1.83E-89,-1.78E-89
RGL4,4.42E-91,1.83E-89,-1.78E-89
NIFK-AS1,4.42E-91,1.83E-89,-1.78E-89
MTERF,4.42E-91,1.83E-89,-1.78E-89
METTL16,1.22E-95,2.07E-89,-2.07E-89
UBE4A,2.58E-96,2.07E-89,-2.07E-89
PISD,2.58E-96,2.07E-89,-2.07E-89
VRK2,2.58E-96,2.07E-89,-2.07E-89
VPS13A,2.58E-96,2.07E-89,-2.07E-89
ACYP1,2.58E-96,2.07E-89,-2.07E-89
CROCCP2,2.58E-96,2.07E-89,-2.07E-89
CASP6,2.58E-96,2.07E-89,-2.07E-89
IL4I1,3.97E-92,3.27E-89,-3.27E-89
AP4B1,1.83E-91,3.30E-89,-3.28E-89
ZNF675,1.83E-91,3.30E-89,-3.28E-89
CENPH,1.83E-91,3.30E-89,-3.28E-89
HDAC3,3.97E-92,3.30E-89,-3.30E-89
STX10,3.97E-92,3.30E-89,-3.30E-89
RNF20,3.97E-92,3.30E-89,-3.30E-89
ALDH16A1,3.97E-92,3.30E-89,-3.30E-89
NUP93,3.97E-92,3.30E-89,-3.30E-89
IL4R,3.97E-92,3.30E-89,-3.30E-89
RP1-187B23.1,3.97E-92,3.30E-89,-3.30E-89
DIP2C,1.28E-100,3.31E-89,-3.31E-89
SETD6,2.96E-101,3.31E-89,-3.31E-89
PINK1,2.96E-101,3.31E-89,-3.31E-89
HLTF,2.11E-91,4.03E-89,-4.01E-89
RP11-119D9.1,1.13E-96,4.03E-89,-4.03E-89
CRTAM,2.39E-97,4.03E-89,-4.03E-89
LPAR2,2.39E-97,4.03E-89,-4.03E-89
FAF1,2.39E-97,4.03E-89,-4.03E-89
TTPAL,2.39E-97,4.03E-89,-4.03E-89
AIDA,5.43E-89,1.07E-88,-5.26E-89
PTPN4,5.43E-89,1.07E-88,-5.26E-89
TRIM4,5.43E-89,1.07E-88,-5.26E-89
CECR5,5.43E-89,1.07E-88,-5.26E-89
NIPBL,5.43E-89,1.07E-88,-5.26E-89
RALBP1,5.43E-89,1.07E-88,-5.26E-89
NUP160,5.43E-89,1.07E-88,-5.26E-89
SOBP,5.43E-89,1.07E-88,-5.26E-89
CCBL2,5.43E-89,1.07E-88,-5.26E-89
DNAJC10,5.43E-89,1.07E-88,-5.26E-89
MIS12,5.43E-89,1.07E-88,-5.26E-89
SMPD1,5.43E-89,1.07E-88,-5.26E-89
RWDD4,5.43E-89,1.07E-88,-5.26E-89
UFL1,5.43E-89,1.07E-88,-5.26E-89
NUP98,5.43E-89,1.07E-88,-5.26E-89
DDX56,5.43E-89,1.07E-88,-5.26E-89
ARHGAP5,5.43E-89,1.07E-88,-5.26E-89
ORC4,5.43E-89,1.07E-88,-5.26E-89
CXXC1,5.43E-89,1.07E-88,-5.26E-89
CTD-3184A7.4,5.43E-89,1.07E-88,-5.26E-89
ATG4B,5.43E-89,1.07E-88,-5.26E-89
BTN3A3,5.43E-89,1.07E-88,-5.26E-89
TMEM42,5.43E-89,1.07E-88,-5.26E-89
SMC2,5.43E-89,1.07E-88,-5.26E-89
COQ5,5.43E-89,1.07E-88,-5.26E-89
RAB27A,5.43E-89,1.07E-88,-5.26E-89
PBRM1,5.43E-89,1.07E-88,-5.26E-89
SNRNP48,5.43E-89,1.07E-88,-5.26E-89
THOC3,5.43E-89,1.07E-88,-5.26E-89
TIMM50,5.43E-89,1.07E-88,-5.26E-89
C3orf17,5.43E-89,1.07E-88,-5.26E-89
FASTK,5.43E-89,1.07E-88,-5.26E-89
SDE2,5.43E-89,1.07E-88,-5.26E-89
GPKOW,5.43E-89,1.07E-88,-5.26E-89
NXPE3,5.43E-89,1.07E-88,-5.26E-89
TRIM27,5.43E-89,1.07E-88,-5.26E-89
SS18,7.31E-92,6.05E-89,-6.04E-89
C11orf57,1.65E-92,6.05E-89,-6.05E-89
WDR83,3.56E-93,6.05E-89,-6.05E-89
ZNF136,3.56E-93,6.05E-89,-6.05E-89
EEFSEC,3.56E-93,6.05E-89,-6.05E-89
SPHK2,3.56E-93,6.05E-89,-6.05E-89
PAFAH1B3,3.56E-93,6.05E-89,-6.05E-89
ATP2B4,3.56E-93,6.05E-89,-6.05E-89
PSMD5,3.56E-93,6.05E-89,-6.05E-89
RNASEH2A,3.56E-93,6.05E-89,-6.05E-89
ZNF354B,7.44E-98,6.92E-89,-6.92E-89
NPHP4,1.74E-98,6.92E-89,-6.92E-89
N4BP3,2.33E-100,6.92E-89,-6.92E-89
TADA2A,1.82E-101,6.92E-89,-6.92E-89
FAM178B,4.63E-102,6.92E-89,-6.92E-89
ABCC5,4.63E-102,6.92E-89,-6.92E-89
RCBTB2,4.22E-91,7.87E-89,-7.83E-89
ZNF580,1.06E-97,7.87E-89,-7.87E-89
ZDHHC7,2.26E-98,7.87E-89,-7.87E-89
LZTFL1,2.26E-98,7.87E-89,-7.87E-89
MED18,2.26E-98,7.87E-89,-7.87E-89
ZNF121,2.26E-98,7.87E-89,-7.87E-89
POMGNT1,2.26E-98,7.87E-89,-7.87E-89
CERS5,2.26E-98,7.87E-89,-7.87E-89
TMEM161B-AS1,2.26E-98,7.87E-89,-7.87E-89
NCOA3,2.26E-98,7.87E-89,-7.87E-89
NLE1,2.26E-98,7.87E-89,-7.87E-89
GAMT,2.26E-98,7.87E-89,-7.87E-89
NFATC3,2.26E-98,7.87E-89,-7.87E-89
SOS2,2.26E-98,7.87E-89,-7.87E-89
NAP1L3,2.26E-98,7.87E-89,-7.87E-89
IDO1,4.71E-90,8.59E-89,-8.12E-89
ZNF644,9.66E-89,1.85E-88,-8.87E-89
PAG1,9.66E-89,1.85E-88,-8.87E-89
GAK,3.21E-94,1.08E-88,-1.08E-88
GTF3C5,3.21E-94,1.08E-88,-1.08E-88
LYRM9,3.21E-94,1.08E-88,-1.08E-88
NELFA,3.21E-94,1.08E-88,-1.08E-88
RABL5,3.21E-94,1.08E-88,-1.08E-88
FXN,3.21E-94,1.08E-88,-1.08E-88
BTBD1,3.21E-94,1.08E-88,-1.08E-88
ZNF529,3.99E-96,1.55E-88,-1.55E-88
PPM1N,4.36E-98,1.55E-88,-1.55E-88
ZNF2,1.04E-98,1.55E-88,-1.55E-88
PCYOX1,2.19E-99,1.55E-88,-1.55E-88
P2RX5,2.19E-99,1.55E-88,-1.55E-88
DYRK2,2.19E-99,1.55E-88,-1.55E-88
PPP2R5A,2.22E-89,1.85E-88,-1.63E-88
GNG2,2.22E-89,1.85E-88,-1.63E-88
FBXL15,4.93E-90,1.85E-88,-1.80E-88
KTI12,4.93E-90,1.85E-88,-1.80E-88
IP6K1,4.93E-90,1.85E-88,-1.80E-88
AFG3L2,4.93E-90,1.85E-88,-1.80E-88
MSMO1,4.93E-90,1.85E-88,-1.80E-88
TBC1D4,4.93E-90,1.85E-88,-1.80E-88
NDUFAF1,4.93E-90,1.85E-88,-1.80E-88
KIF3A,4.93E-90,1.85E-88,-1.80E-88
C1orf50,4.93E-90,1.85E-88,-1.80E-88
ZC3H11A,4.93E-90,1.85E-88,-1.80E-88
DCLRE1C,4.93E-90,1.85E-88,-1.80E-88
NARG2,4.93E-90,1.85E-88,-1.80E-88
NPRL2,4.93E-90,1.85E-88,-1.80E-88
ZNF44,4.93E-90,1.85E-88,-1.80E-88
ELP5,4.93E-90,1.85E-88,-1.80E-88
FOPNL,4.93E-90,1.85E-88,-1.80E-88
KIAA0430,4.93E-90,1.85E-88,-1.80E-88
TAF11,4.93E-90,1.85E-88,-1.80E-88
BEX5,4.93E-90,1.85E-88,-1.80E-88
GPR82,1.36E-94,2.03E-88,-2.03E-88
GEMIN2,2.85E-95,2.03E-88,-2.03E-88
ZNF397,2.85E-95,2.03E-88,-2.03E-88
RCC1,2.85E-95,2.03E-88,-2.03E-88
CDADC1,2.85E-95,2.03E-88,-2.03E-88
GSTM3,2.85E-95,2.03E-88,-2.03E-88
CYP2J2,2.85E-95,2.03E-88,-2.03E-88
ANKRD54,2.85E-95,2.03E-88,-2.03E-88
SLC25A4,2.85E-95,2.03E-88,-2.03E-88
TCEAL3,2.85E-95,2.03E-88,-2.03E-88
ASTE1,2.85E-95,2.03E-88,-2.03E-88
DPH2,2.85E-95,2.03E-88,-2.03E-88
FAM184B,2.33E-100,3.16E-88,-3.16E-88
PGAP2,2.33E-100,3.16E-88,-3.16E-88
